id,season,week,season_type,start_date,neutral_site,conference_game,home_id,home_team,home_points,away_id,away_team,away_points,home_level,away_level
401760358,2025,1,regular,2025-08-30 02:30:00+00:00,False,False,23,San José State,14.0,2117,Central Michigan,16.0,fbs,fbs
401773684,2025,1,regular,2025-08-30 04:00:00+00:00,False,False,2249,Glenville State,17.0,2213,Emory & Henry College,45.0,ii,ii
401752801,2025,1,regular,2025-08-30 16:00:00+00:00,False,False,2509,Purdue,31.0,2050,Ball State,0.0,fbs,fbs
401762434,2025,1,regular,2025-08-30 16:00:00+00:00,False,False,2426,Navy,52.0,2678,VMI,7.0,fbs,fcs
401773696,2025,1,regular,2025-08-30 16:00:00+00:00,False,False,2105,Carson-Newman College,41.0,2707,West Virginia State,10.0,ii,ii
401773141,2025,1,regular,2025-08-30 16:00:00+00:00,False,False,2560,Shorter,7.0,129469,Anderson (Sc),34.0,ii,ii
401773452,2025,1,regular,2025-08-30 16:00:00+00:00,False,False,367,Gannon,12.0,110254,Davenport,21.0,ii,ii
401754520,2025,1,regular,2025-08-30 16:00:00+00:00,False,False,221,Pittsburgh,61.0,2184,Duquesne,9.0,fbs,fcs
401762792,2025,1,regular,2025-08-30 16:00:00+00:00,False,False,2309,Kent State,21.0,2771,Merrimack,17.0,fbs,fcs
401752676,2025,1,regular,2025-08-30 16:00:00+00:00,True,False,2633,Tennessee,45.0,183,Syracuse,26.0,fbs,fbs
401752803,2025,1,regular,2025-08-30 16:00:00+00:00,False,False,2655,Tulane,23.0,77,Northwestern,3.0,fbs,fbs
401752677,2025,1,regular,2025-08-30 16:00:00+00:00,False,False,194,Ohio State,14.0,251,Texas,7.0,fbs,fbs
401752797,2025,1,regular,2025-08-30 16:00:00+00:00,False,False,120,Maryland,39.0,2226,Florida Atlantic,7.0,fbs,fbs
401752673,2025,1,regular,2025-08-30 16:00:00+00:00,False,False,2572,Southern Miss,17.0,344,Mississippi State,34.0,fbs,fbs
401767509,2025,1,regular,2025-08-30 16:00:00+00:00,False,False,2643,The Citadel,0.0,2449,North Dakota State,38.0,fcs,fcs
401767732,2025,1,regular,2025-08-30 16:00:00+00:00,False,False,2329,Lehigh,21.0,257,Richmond,14.0,fcs,fcs
401752670,2025,1,regular,2025-08-30 16:45:00+00:00,False,False,96,Kentucky,24.0,2649,Toledo,16.0,fbs,fbs
401774011,2025,1,regular,2025-08-30 17:00:00+00:00,True,True,2119,Central State (OH),24.0,2310,Kentucky State,34.0,ii,ii
401767230,2025,1,regular,2025-08-30 17:00:00+00:00,False,False,2635,Tennessee Tech,65.0,2161,Cumberland (TN),0.0,fcs,
401773699,2025,1,regular,2025-08-30 17:00:00+00:00,True,False,126086,Post University,51.0,455,West Virginia Wesleyan,14.0,ii,ii
401767602,2025,1,regular,2025-08-30 17:00:00+00:00,False,False,2166,Davidson,14.0,46,Georgetown,51.0,fcs,fcs
401773099,2025,1,regular,2025-08-30 17:00:00+00:00,False,False,2551,Shaw,7.0,2013,Albany State GA,51.0,ii,ii
401773057,2025,1,regular,2025-08-30 17:00:00+00:00,False,False,125,Grand Valley State University,45.0,2339,Lincoln (PA),9.0,ii,ii
401773520,2025,1,regular,2025-08-30 17:00:00+00:00,True,False,2805,Clark Atlanta,28.0,2673,Valdosta State,31.0,ii,ii
401767339,2025,1,regular,2025-08-30 18:00:00+00:00,False,False,231,Furman,23.0,2729,William & Mary,21.0,fcs,fcs
401757167,2025,1,regular,2025-08-30 18:00:00+00:00,False,False,41,UConn,59.0,2115,Central Connecticut,13.0,fbs,fcs
401773444,2025,1,regular,2025-08-30 18:00:00+00:00,False,False,2687,Washburn,20.0,2654,Truman State,17.0,ii,ii
401756878,2025,1,regular,2025-08-30 18:00:00+00:00,False,False,277,West Virginia,45.0,2523,Robert Morris,3.0,fbs,fcs
401773627,2025,1,regular,2025-08-30 18:00:00+00:00,False,False,2043,Augustana University (SD),30.0,137,Missouri Western,26.0,ii,ii
401767536,2025,1,regular,2025-08-30 18:00:00+00:00,False,False,2460,Northern Iowa,38.0,2086,Butler,14.0,fcs,fcs
401773448,2025,1,regular,2025-08-30 18:00:00+00:00,False,False,2237,Fort Lewis,14.0,2911,William Jewell,34.0,ii,ii
401754518,2025,1,regular,2025-08-30 18:00:00+00:00,False,False,103,Boston College,66.0,2230,Fordham,10.0,fbs,fcs
401767655,2025,1,regular,2025-08-30 18:00:00+00:00,False,False,2674,Valparaiso,67.0,2355,Virginia University Of Lynchburg,10.0,fcs,
401767657,2025,1,regular,2025-08-30 18:00:00+00:00,False,False,2529,Sacred Heart,12.0,284,Stonehill,7.0,fcs,fcs
401752806,2025,1,regular,2025-08-30 18:30:00+00:00,False,False,84,Indiana,27.0,295,Old Dominion,14.0,fbs,fbs
401754519,2025,1,regular,2025-08-30 19:00:00+00:00,False,False,97,Louisville,51.0,2198,Eastern Kentucky,17.0,fbs,fcs
401773086,2025,1,regular,2025-08-30 19:00:00+00:00,True,False,60,Morehouse College,9.0,2304,Johnson C Smith,45.0,ii,ii
401767119,2025,1,regular,2025-08-30 19:00:00+00:00,False,False,2458,Northern Colorado,17.0,2123,Chadron St,3.0,fcs,ii
401767179,2025,1,regular,2025-08-30 19:00:00+00:00,False,False,2296,Jackson State,28.0,2261,Hampton,14.0,fcs,fcs
401756853,2025,1,regular,2025-08-30 19:30:00+00:00,False,False,66,Iowa State,55.0,233,South Dakota,7.0,fbs,fcs
401760359,2025,1,regular,2025-08-30 19:30:00+00:00,False,False,2005,Air Force,49.0,2083,Bucknell,13.0,fbs,fcs
401762793,2025,1,regular,2025-08-30 19:30:00+00:00,False,False,2459,Northern Illinois,19.0,107,Holy Cross,17.0,fbs,fcs
401752807,2025,1,regular,2025-08-30 19:30:00+00:00,False,False,213,Penn State,46.0,2440,Nevada,11.0,fbs,fbs
401762456,2025,1,regular,2025-08-30 19:30:00+00:00,False,False,113,Massachusetts,10.0,218,Temple,42.0,fbs,fbs
401752665,2025,1,regular,2025-08-30 19:30:00+00:00,False,False,52,Florida State,31.0,333,Alabama,17.0,fbs,fbs
401752669,2025,1,regular,2025-08-30 19:30:00+00:00,False,False,61,Georgia,45.0,276,Marshall,7.0,fbs,fbs
401767350,2025,1,regular,2025-08-30 20:00:00+00:00,True,False,50,Florida A&M,9.0,47,Howard,10.0,fcs,fcs
401757220,2025,1,regular,2025-08-30 20:00:00+00:00,False,False,2335,Liberty,28.0,311,Maine,7.0,fbs,fcs
401752804,2025,1,regular,2025-08-30 20:00:00+00:00,False,False,2483,Oregon,59.0,147,Montana State,13.0,fbs,fcs
401752666,2025,1,regular,2025-08-30 20:15:00+00:00,False,False,8,Arkansas,52.0,2010,Alabama A&M,7.0,fbs,fcs
401767223,2025,1,regular,2025-08-30 20:30:00+00:00,False,False,2634,Tennessee State,24.0,2448,North Carolina A&T,21.0,fcs,fcs
401762433,2025,1,regular,2025-08-30 20:30:00+00:00,False,False,235,Memphis,45.0,236,Chattanooga,10.0,fbs,fcs
401773079,2025,1,regular,2025-08-30 21:00:00+00:00,False,False,490,Benedict College,10.0,2220,Fayetteville State,0.0,ii,ii
401767425,2025,1,regular,2025-08-30 21:00:00+00:00,False,True,2400,Mississippi Valley State,29.0,2582,Southern,34.0,fcs,fcs
401777980,2025,1,regular,2025-08-30 21:00:00+00:00,False,True,2487,Pace,10.0,2830,St. Anselm,34.0,ii,ii
401767454,2025,1,regular,2025-08-30 21:30:00+00:00,False,False,2193,East Tennessee State,45.0,93,Murray State,17.0,fcs,fcs
401773113,2025,1,regular,2025-08-30 22:00:00+00:00,False,False,2804,Chowan,28.0,2207,Elizabeth City State,14.0,ii,ii
401752799,2025,1,regular,2025-08-30 22:00:00+00:00,False,False,2294,Iowa,34.0,399,UAlbany,7.0,fbs,fcs
401774027,2025,1,regular,2025-08-30 22:00:00+00:00,False,True,2542,Savannah St,14.0,2206,Edward Waters,41.0,ii,ii
401767651,2025,1,regular,2025-08-30 22:00:00+00:00,False,False,56,Stetson,21.0,2691,Webber International,31.0,fcs,
401767572,2025,1,regular,2025-08-30 22:00:00+00:00,False,False,2382,Mercer,10.0,2506,Presbyterian,15.0,fcs,fcs
401773676,2025,1,regular,2025-08-30 22:00:00+00:00,False,False,341,Frostburg State,41.0,2974,Shepherd,27.0,ii,ii
401773926,2025,1,regular,2025-08-30 22:00:00+00:00,False,False,2107,Catawba,45.0,366,Ferrum,13.0,ii,ii
401773657,2025,1,regular,2025-08-30 22:00:00+00:00,False,False,2842,UVA Wise,29.0,2148,Concord University,37.0,ii,ii
401773129,2025,1,regular,2025-08-30 22:00:00+00:00,False,False,351,Wingate,30.0,2882,UNC Pembroke,21.0,ii,ii
401761590,2025,1,regular,2025-08-30 22:00:00+00:00,False,False,256,James Madison,45.0,2692,Weber State,10.0,fbs,fcs
401752675,2025,1,regular,2025-08-30 22:00:00+00:00,False,False,201,Oklahoma,35.0,2287,Illinois State,3.0,fbs,fcs
401767201,2025,1,regular,2025-08-30 22:00:00+00:00,False,False,2717,Western Carolina,45.0,2241,Gardner-Webb,52.0,fcs,fcs
401767415,2025,1,regular,2025-08-30 22:00:00+00:00,False,False,2569,South Carolina State,16.0,2747,Wofford,15.0,fcs,fcs
401767265,2025,1,regular,2025-08-30 22:00:00+00:00,False,False,2428,North Carolina Central,10.0,160,New Hampshire,27.0,fcs,fcs
401767634,2025,1,regular,2025-08-30 22:00:00+00:00,False,False,2413,Morehead State,38.0,2019,Allen,31.0,fcs,ii
401754616,2025,1,regular,2025-08-30 22:00:00+00:00,False,False,258,Virginia,48.0,324,Coastal Carolina,7.0,fbs,fbs
401773524,2025,1,regular,2025-08-30 22:15:00+00:00,True,False,2695,West Alabama,27.0,2232,Fort Valley State,17.0,ii,ii
401773406,2025,1,regular,2025-08-30 22:30:00+00:00,False,False,2876,Lincoln (MO),55.0,124179,Lincoln (CA),6.0,ii,ii
401767059,2025,1,regular,2025-08-30 23:00:00+00:00,False,False,2916,Incarnate Word,31.0,331,Eastern Washington,21.0,fcs,fcs
401773423,2025,1,regular,2025-08-30 23:00:00+00:00,False,False,2402,Missouri S&T,51.0,2860,Central Methodist,10.0,ii,
401788977,2025,1,regular,2025-08-30 23:00:00+00:00,True,False,2755,Grambling,55.0,2324,Langston University,7.0,fcs,
401757226,2025,1,regular,2025-08-30 23:00:00+00:00,False,False,98,Western Kentucky,55.0,2453,North Alabama,6.0,fbs,fcs
401767547,2025,1,regular,2025-08-30 23:00:00+00:00,False,False,79,Southern Illinois,49.0,2646,Thomas More College,3.0,fcs,ii
401773572,2025,1,regular,2025-08-30 23:00:00+00:00,False,False,110243,UT Permian Basin,34.0,2122,Central Oklahoma,14.0,ii,ii
401756855,2025,1,regular,2025-08-30 23:00:00+00:00,False,False,2306,Kansas State,38.0,155,North Dakota,35.0,fbs,fcs
401767490,2025,1,regular,2025-08-30 23:00:00+00:00,False,False,2377,McNeese,54.0,2347,Louisiana College,9.0,fcs,
401752679,2025,1,regular,2025-08-30 23:00:00+00:00,False,False,238,Vanderbilt,45.0,2127,Charleston Southern,3.0,fbs,fcs
401757222,2025,1,regular,2025-08-30 23:00:00+00:00,False,False,2393,Middle Tennessee,14.0,2046,Austin Peay,34.0,fbs,fcs
401761593,2025,1,regular,2025-08-30 23:00:00+00:00,False,False,6,South Alabama,38.0,2415,Morgan State,21.0,fbs,fcs
401767130,2025,1,regular,2025-08-30 23:00:00+00:00,False,False,2571,South Dakota State,20.0,16,Sacramento State,3.0,fcs,fcs
401752668,2025,1,regular,2025-08-30 23:00:00+00:00,False,False,57,Florida,55.0,2341,Long Island University,0.0,fbs,fcs
401761595,2025,1,regular,2025-08-30 23:00:00+00:00,False,False,2653,Troy,38.0,2447,Nicholls,20.0,fbs,fcs
401761591,2025,1,regular,2025-08-30 23:00:00+00:00,False,False,2032,Arkansas State,42.0,2546,Southeast Missouri State,24.0,fbs,fcs
401752678,2025,1,regular,2025-08-30 23:00:00+00:00,False,False,245,Texas A&M,42.0,2636,UTSA,24.0,fbs,fbs
401773961,2025,1,regular,2025-08-30 23:00:00+00:00,False,False,124180,Bluefield State,23.0,2839,Greeneville,49.0,ii,ii
401752671,2025,1,regular,2025-08-30 23:30:00+00:00,False,False,228,Clemson,10.0,99,LSU,17.0,fbs,fbs
401752808,2025,1,regular,2025-08-30 23:30:00+00:00,False,False,130,Michigan,34.0,167,New Mexico,17.0,fbs,fbs
401752798,2025,1,regular,2025-08-30 23:30:00+00:00,False,False,30,USC,73.0,2623,Missouri State,13.0,fbs,fbs
401756877,2025,1,regular,2025-08-30 23:30:00+00:00,False,False,2641,Texas Tech,67.0,2029,Arkansas-Pine Bluff,7.0,fbs,fcs
401757221,2025,1,regular,2025-08-30 23:30:00+00:00,False,False,2348,Louisiana Tech,24.0,2545,SE Louisiana,0.0,fbs,fcs
401757225,2025,1,regular,2025-08-30 23:30:00+00:00,False,False,328,Utah State,28.0,2638,UTEP,16.0,fbs,fbs
401752672,2025,1,regular,2025-08-30 23:45:00+00:00,False,False,145,Ole Miss,63.0,2247,Georgia State,7.0,fbs,fbs
401761594,2025,1,regular,2025-08-31 00:00:00+00:00,False,False,326,Texas State,52.0,2199,Eastern Michigan,27.0,fbs,fbs
401773555,2025,1,regular,2025-08-31 00:00:00+00:00,False,False,2403,Missouri Southern State,33.0,2395,Midwestern State,19.0,ii,ii
401762457,2025,1,regular,2025-08-31 00:00:00+00:00,False,False,202,Tulsa,35.0,2000,Abilene Christian,7.0,fbs,fcs
401756851,2025,1,regular,2025-08-31 00:00:00+00:00,False,False,252,BYU,69.0,2502,Portland State,0.0,fbs,fcs
401767431,2025,1,regular,2025-08-31 00:00:00+00:00,False,True,2640,Texas Southern,21.0,2504,Prairie View A&M,22.0,fcs,fcs
401762435,2025,1,regular,2025-08-31 00:00:00+00:00,False,False,249,North Texas,51.0,2320,Lamar,0.0,fbs,fcs
401767070,2025,1,regular,2025-08-31 00:00:00+00:00,False,False,301,San Diego,17.0,13,Cal Poly,41.0,fcs,fcs
401761592,2025,1,regular,2025-08-31 00:00:00+00:00,False,False,309,Louisiana,12.0,242,Rice,14.0,fbs,fbs
401773585,2025,1,regular,2025-08-31 00:00:00+00:00,False,False,2703,Western New Mexico,35.0,2001,Adams State,21.0,ii,ii
401767526,2025,1,regular,2025-08-31 00:00:00+00:00,False,False,292,UT Rio Grande Valley,66.0,2834,Sul Ross State,0.0,fcs,ii
401767080,2025,1,regular,2025-08-31 00:30:00+00:00,False,False,253,Southern Utah,46.0,304,Idaho State,24.0,fcs,fcs
401754521,2025,1,regular,2025-08-31 01:00:00+00:00,False,False,2567,SMU,42.0,2837,East Texas A&M,13.0,fbs,fcs
401757223,2025,1,regular,2025-08-31 01:00:00+00:00,False,False,166,New Mexico State,19.0,2803,Bryant,3.0,fbs,fcs
401760361,2025,1,regular,2025-08-31 01:30:00+00:00,False,False,278,Fresno State,42.0,290,Georgia Southern,14.0,fbs,fbs
401767156,2025,1,regular,2025-08-31 02:00:00+00:00,False,False,3101,Utah Tech,24.0,302,UC Davis,31.0,fcs,fcs
401756850,2025,1,regular,2025-08-31 02:00:00+00:00,False,False,9,Arizona State,38.0,2464,Northern Arizona,19.0,fbs,fcs
401752947,2025,1,regular,2025-08-31 02:00:00+00:00,False,False,265,Washington State,13.0,70,Idaho,10.0,fbs,fcs
401756849,2025,1,regular,2025-08-31 02:30:00+00:00,False,False,12,Arizona,40.0,62,Hawai'i,6.0,fbs,fbs
401752936,2025,1,regular,2025-08-31 02:30:00+00:00,False,False,204,Oregon State,15.0,25,California,34.0,fbs,fbs
401752805,2025,1,regular,2025-08-31 03:00:00+00:00,False,False,264,Washington,38.0,36,Colorado State,21.0,fbs,fbs
401752800,2025,1,regular,2025-08-31 03:00:00+00:00,False,False,26,UCLA,10.0,254,Utah,43.0,fbs,fbs
401752680,2025,1,regular,2025-08-31 19:00:00+00:00,True,False,2579,South Carolina,24.0,259,Virginia Tech,11.0,fbs,fbs
401773072,2025,1,regular,2025-08-31 20:00:00+00:00,True,False,2676,Virginia Union,45.0,2396,Miles College,3.0,ii,ii
401774028,2025,1,regular,2025-08-31 23:00:00+00:00,True,False,2657,Tuskegee,20.0,2736,Winston-Salem,17.0,ii,ii
401754522,2025,1,regular,2025-08-31 23:30:00+00:00,False,False,2390,Miami,27.0,87,Notre Dame,24.0,fbs,fbs
401754523,2025,1,regular,2025-09-02 00:00:00+00:00,False,False,153,North Carolina,14.0,2628,TCU,48.0,fbs,fbs
401773471,2025,2,regular,2025-09-04 04:00:00+00:00,False,False,613,South Dakota Mines,9.0,2392,Michigan Tech,45.0,ii,ii
401773648,2025,2,regular,2025-09-04 22:00:00+00:00,False,False,2858,PennWest California,23.0,2128,University Of Charleston (WV),19.0,ii,ii
401773494,2025,2,regular,2025-09-04 22:00:00+00:00,False,False,131,Wayne State (MI),7.0,2838,Tiffin,34.0,ii,ii
401773700,2025,2,regular,2025-09-04 22:00:00+00:00,False,False,455,West Virginia Wesleyan,20.0,2134,Clarion,48.0,ii,ii
401774218,2025,2,regular,2025-09-04 22:00:00+00:00,False,False,286,North Carolina Wesleyan,64.0,2047,Averett,12.0,iii,iii
401773331,2025,2,regular,2025-09-04 23:00:00+00:00,False,True,2927,Southwestern Oklahoma State,10.0,2033,Arkansas Tech,32.0,ii,ii
401773361,2025,2,regular,2025-09-04 23:00:00+00:00,False,True,2823,Northwestern Oklahoma State,7.0,2264,Harding University,49.0,ii,ii
401773165,2025,2,regular,2025-09-04 23:00:00+00:00,False,False,2291,Indiana-Pennsylvania,9.0,308,Ashland,13.0,ii,ii
401774062,2025,2,regular,2025-09-04 23:00:00+00:00,False,False,388,Lebanon Valley,21.0,2234,Franklin & Marshall,31.0,iii,iii
401773382,2025,2,regular,2025-09-04 23:00:00+00:00,False,True,2568,Southern Arkansas,49.0,319,Oklahoma Baptist,14.0,ii,ii
401773668,2025,2,regular,2025-09-04 23:00:00+00:00,False,False,2986,Fairmont State,41.0,2071,Bloomsburg,40.0,ii,ii
401778004,2025,2,regular,2025-09-04 23:00:00+00:00,False,False,2085,Buffalo State,0.0,2781,Brockport,41.0,iii,iii
