id,season,week,season_type,start_date,neutral_site,conference_game,home_id,home_team,home_points,away_id,away_team,away_points,home_level,away_level
401328276,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,2033,Arkansas Tech,20,199,Southeastern Oklahoma,38,ii,ii
401329651,2021,1,regular,2021-09-02T23:00:00.000Z,False,False,2369,Mars Hill,24,2804,Chowan,30,ii,ii
401328309,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,2028,Arkansas-Monticello,30,200,Southern Nazarene,23,ii,ii
401328466,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,2888,Ouachita Baptist,38,319,Oklahoma Baptist,31,ii,ii
401328605,2021,1,regular,2021-09-02T23:00:00.000Z,False,False,2815,Lindenwood,20,2025,Angelo State,40,ii,ii
401328973,2021,1,regular,2021-09-02T23:00:00.000Z,False,False,2886,Northwood (MI),21,367,Gannon,28,ii,ii
401329015,2021,1,regular,2021-09-02T23:00:00.000Z,False,False,2170,Delta State,48,2064,Bethel (TN),14,ii,
401329689,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,389,Upper Iowa,14,134,Minnesota-Duluth,41,ii,ii
401329056,2021,1,regular,2021-09-02T23:00:00.000Z,False,False,2105,Carson-Newman,7,2698,West Georgia,45,ii,ii
401329020,2021,1,regular,2021-09-02T23:00:00.000Z,False,False,2401,Mississippi College,0,2013,Albany State (GA),24,ii,ii
401329357,2021,1,regular,2021-09-02T23:00:00.000Z,False,False,2477,Ohio Dominican,30,2974,Shepherd,35,ii,ii
401329425,2021,1,regular,2021-09-02T23:00:00.000Z,False,False,210,Millersville,9,2022,American International,14,ii,ii
401329443,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,2876,Lincoln (MO),12,2687,Washburn,76,ii,ii
401329491,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,2364,Minnesota State,40,425,Northern State,34,ii,ii
401329503,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,2894,Sioux Falls,16,132,Bemidji State,24,ii,ii
401329270,2021,1,regular,2021-09-02T23:00:00.000Z,False,False,611,Seton Hill College,16,112335,Wheeling Jesuit,14,ii,ii
401329660,2021,1,regular,2021-09-02T23:05:00.000Z,False,False,2188,East Stroudsburg,35,2487,Pace,14,ii,ii
401328404,2021,1,regular,2021-09-02T23:30:00.000Z,False,False,236,Chattanooga,20,2046,Austin Peay,30,fcs,fcs
401309834,2021,1,regular,2021-09-02T23:30:00.000Z,False,False,254,Utah,40,2692,Weber State,17,fbs,fcs
401328383,2021,1,regular,2021-09-02T23:30:00.000Z,False,False,2546,Southeast Missouri State,21,79,Southern Illinois,47,fcs,fcs
401328768,2021,1,regular,2021-09-02T23:30:00.000Z,False,False,2222,Ferris State,54,2224,Findlay,14,ii,ii
401282607,2021,1,regular,2021-09-02T23:30:00.000Z,False,False,152,NC State,45,58,South Florida,0,fbs,fbs
401300994,2021,1,regular,2021-09-02T23:30:00.000Z,False,False,202,Tulsa,17,302,UC Davis,19,fbs,fcs
401300993,2021,1,regular,2021-09-02T23:30:00.000Z,False,False,2026,Appalachian State,33,151,East Carolina,19,fbs,fbs
401328420,2021,1,regular,2021-09-03T00:00:00.000Z,False,False,93,Murray State,35,2400,Mississippi Valley State,0,fcs,fcs
401330245,2021,1,regular,2021-09-03T00:00:00.000Z,False,False,2201,Eastern New Mexico,24,2120,Central Washington,66,ii,ii
401329404,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,2231,Fort Hays State,7,138,Northwest Missouri State,15,ii,ii
401329374,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,2122,Central Oklahoma,24,137,Missouri Western,20,ii,ii
401310696,2021,1,regular,2021-09-03T00:00:00.000Z,False,False,167,New Mexico,27,2277,Houston Christian,17,fbs,fcs
401328138,2021,1,regular,2021-09-03T00:00:00.000Z,False,False,338,Kennesaw State,35,2890,Reinhardt,25,fcs,
401282789,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,135,Minnesota,31,194,Ohio State,45,fbs,fbs
401328681,2021,1,regular,2021-09-03T00:00:00.000Z,False,False,613,South Dakota Mines,34,2402,Missouri S&T,31,ii,ii
401329037,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,2587,Southwest Minnesota State,21,2817,Minnesota St-Moorhead,33,ii,ii
401329048,2021,1,regular,2021-09-03T00:00:00.000Z,False,False,2146,Colorado Mines,42,2848,Western Oregon,3,ii,ii
401329058,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,2851,Winona State,47,3066,Concordia-St. Paul,6,ii,ii
401329153,2021,1,regular,2021-09-03T00:00:00.000Z,False,False,2570,Colorado State-Pueblo,6,2837,Texas A&M-Commerce,12,ii,ii
401329312,2021,1,regular,2021-09-03T00:00:00.000Z,False,False,11,Colorado Mesa,40,2911,William Jewell College,3,ii,ii
401329340,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,2118,Central Missouri State,16,90,Pittsburg State,35,ii,ii
401329456,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,2438,Nebraska-Kearney,38,2403,Missouri Southern State,0,ii,ii
401282180,2021,1,regular,2021-09-03T00:00:00.000Z,False,False,98,Western Kentucky,59,2630,UT Martin,21,fbs,fcs
401281952,2021,1,regular,2021-09-03T00:00:00.000Z,False,False,2633,Tennessee,38,189,Bowling Green,6,fbs,fbs
401282051,2021,1,regular,2021-09-03T00:05:00.000Z,False,False,2229,Florida International,48,112358,Long Island University,10,fbs,fcs
401328011,2021,1,regular,2021-09-03T01:00:00.000Z,False,False,2464,Northern Arizona,16,2534,Sam Houston State,42,fcs,fcs
401329450,2021,1,regular,2021-09-03T01:00:00.000Z,False,False,2704,West Texas A&M,73,2637,Texas College,0,ii,
401310694,2021,1,regular,2021-09-03T02:00:00.000Z,False,False,2439,UNLV,33,331,Eastern Washington,35,fbs,fcs
401309835,2021,1,regular,2021-09-03T02:30:00.000Z,False,False,9,Arizona State,41,253,Southern Utah,14,fbs,fcs
401344437,2021,1,regular,2021-09-03T22:00:00.000Z,False,False,2060,Bentley,41,223,West Chester,17,ii,ii
401335299,2021,1,regular,2021-09-03T22:00:00.000Z,False,False,2115,Central Connecticut,21,2583,Southern Connecticut State,28,fcs,ii
401309937,2021,1,regular,2021-09-03T22:00:00.000Z,False,True,259,Virginia Tech,17,153,North Carolina,10,fbs,fbs
401309541,2021,1,regular,2021-09-03T23:00:00.000Z,False,False,2199,Eastern Michigan,35,2598,St Francis (PA),15,fbs,fcs
401282052,2021,1,regular,2021-09-03T23:00:00.000Z,False,False,2429,Charlotte,31,150,Duke,28,fbs,fbs
401282608,2021,1,regular,2021-09-03T23:00:00.000Z,False,False,154,Wake Forest,42,295,Old Dominion,10,fbs,fbs
401287888,2021,1,regular,2021-09-04T00:00:00.000Z,False,False,2305,Kansas,17,233,South Dakota,14,fbs,fcs
401310695,2021,1,regular,2021-09-04T01:00:00.000Z,False,False,36,Colorado State,23,2571,South Dakota State,42,fbs,fcs
401309836,2021,1,regular,2021-09-04T01:00:00.000Z,False,False,38,Colorado,35,2458,Northern Colorado,7,fbs,fcs
401282782,2021,1,regular,2021-09-04T01:00:00.000Z,False,True,77,Northwestern,21,127,Michigan State,38,fbs,fbs
401282772,2021,1,regular,2021-09-04T16:00:00.000Z,False,False,130,Michigan,47,2711,Western Michigan,14,fbs,fbs
401328233,2021,1,regular,2021-09-04T16:00:00.000Z,False,False,2329,Lehigh,3,222,Villanova,47,fcs,fcs
401309601,2021,1,regular,2021-09-04T16:00:00.000Z,False,False,2247,Georgia State,10,349,Army,43,fbs,fbs
401282822,2021,1,regular,2021-09-04T16:00:00.000Z,False,False,164,Rutgers,61,218,Temple,14,fbs,fbs
401327913,2021,1,regular,2021-09-04T16:00:00.000Z,False,False,158,Nebraska,52,2230,Fordham,7,fbs,fcs
401282609,2021,1,regular,2021-09-04T16:00:00.000Z,False,False,103,Boston College,51,2142,Colgate,0,fbs,fcs
401282815,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,275,Wisconsin,10,213,Penn State,16,fbs,fbs
401281947,2021,1,regular,2021-09-04T16:00:00.000Z,False,False,96,Kentucky,45,2433,Louisiana Monroe,10,fbs,fbs
401328713,2021,1,regular,2021-09-04T16:00:00.000Z,False,False,587,Notre Dame College,42,308,Ashland,35,ii,ii
401286188,2021,1,regular,2021-09-04T16:00:00.000Z,False,False,41,Connecticut,28,107,Holy Cross,38,fbs,fcs
401363390,2021,1,regular,2021-09-04T16:00:00.000Z,False,False,2586,Southwest Baptist,16,110243,University of Texas of the Permian Basin,24,ii,ii
401332385,2021,1,regular,2021-09-04T16:00:00.000Z,False,False,124180,Bluefield,14,102071,Lawrence Tech,21,ii,
401329633,2021,1,regular,2021-09-04T16:00:00.000Z,False,False,2842,UVA-Wise,54,2355,Virginia Lynchburg,0,ii,
401328990,2021,1,regular,2021-09-04T16:00:00.000Z,False,False,2560,Shorter,38,2913,Brevard College,14,ii,iii
401287894,2021,1,regular,2021-09-04T16:00:00.000Z,False,False,201,Oklahoma,40,2655,Tulane,35,fbs,fbs
401328706,2021,1,regular,2021-09-04T16:00:00.000Z,False,False,110254,Davenport,14,2654,Truman State,31,ii,ii
401287889,2021,1,regular,2021-09-04T16:00:00.000Z,True,False,2306,Kansas State,24,24,Stanford,7,fbs,fbs
401329210,2021,1,regular,2021-09-04T16:05:00.000Z,False,False,2315,Kutztown,19,2038,Assumption,0,ii,ii
401329325,2021,1,regular,2021-09-04T17:00:00.000Z,False,False,2771,Merrimack,55,2830,St. Anselm,23,fcs,ii
401328585,2021,1,regular,2021-09-04T17:00:00.000Z,False,False,2377,McNeese,36,110242,West Florida,42,fcs,ii
401359753,2021,1,regular,2021-09-04T17:00:00.000Z,False,False,121696,MARIAN (IN,10,2838,Tiffin,34,,ii
401331758,2021,1,regular,2021-09-04T17:00:00.000Z,False,False,2107,Catawba,37,101784,Erskine,27,ii,ii
401328924,2021,1,regular,2021-09-04T17:00:00.000Z,False,True,2441,New Haven,30,112334,Franklin Pierce,14,ii,ii
401328169,2021,1,regular,2021-09-04T17:00:00.000Z,False,False,395,St. Augustine's,14,2839,Tusculum,58,ii,ii
401334669,2021,1,regular,2021-09-04T17:00:00.000Z,False,False,2559,Shippensburg,25,2707,West Virginia State,17,ii,ii
401328566,2021,1,regular,2021-09-04T17:30:00.000Z,False,False,2678,VMI,45,2166,Davidson,24,fcs,fcs
401328954,2021,1,regular,2021-09-04T18:00:00.000Z,False,False,2392,Michigan Tech,14,2273,Hillsdale,10,ii,ii
401348214,2021,1,regular,2021-09-04T18:00:00.000Z,False,False,122666,Barton College,7,2444,Newberry,31,ii,ii
401329337,2021,1,regular,2021-09-04T18:00:00.000Z,False,True,2237,Fort Lewis,7,2424,New Mexico Highlands,44,ii,ii
401329143,2021,1,regular,2021-09-04T18:00:00.000Z,False,True,2043,Augustana (SD),49,568,Minot State,0,ii,ii
401329106,2021,1,regular,2021-09-04T18:00:00.000Z,False,False,2825,Quincy,27,2395,Midwestern State,48,ii,ii
401328647,2021,1,regular,2021-09-04T18:00:00.000Z,False,False,2816,McKendree,20,128,Northern Michigan,27,ii,ii
401309838,2021,1,regular,2021-09-04T18:00:00.000Z,False,False,2483,Oregon,31,278,Fresno State,24,fbs,fbs
401281943,2021,1,regular,2021-09-04T18:00:00.000Z,False,False,8,Arkansas,38,242,Rice,17,fbs,fbs
401328183,2021,1,regular,2021-09-04T18:00:00.000Z,False,False,2210,Elon,22,2747,Wofford,24,fcs,fcs
401328150,2021,1,regular,2021-09-04T18:00:00.000Z,False,False,231,Furman,29,2448,North Carolina A&T,18,fcs,fcs
401328220,2021,1,regular,2021-09-04T18:00:00.000Z,False,False,257,Richmond,38,47,Howard,14,fcs,fcs
401310861,2021,1,regular,2021-09-04T18:00:00.000Z,False,False,2005,Air Force,35,322,Lafayette,14,fbs,fcs
401329179,2021,1,regular,2021-09-04T18:30:00.000Z,False,False,284,Stonehill,35,2071,Bloomsburg,13,ii,ii
401329305,2021,1,regular,2021-09-04T19:00:00.000Z,False,True,2714,Western State,23,2123,Chadron State,10,ii,ii
401328057,2021,1,regular,2021-09-04T19:00:00.000Z,False,False,304,Idaho State,14,155,North Dakota,35,fcs,fcs
401328159,2021,1,regular,2021-09-04T19:30:00.000Z,False,False,2449,North Dakota State,28,399,Albany,6,fcs,fcs
401282174,2021,1,regular,2021-09-04T19:30:00.000Z,False,False,2426,Navy,7,276,Marshall,49,fbs,fbs
401282723,2021,1,regular,2021-09-04T19:30:00.000Z,False,True,2294,Iowa,34,84,Indiana,6,fbs,fbs
401300996,2021,1,regular,2021-09-04T19:30:00.000Z,False,False,2132,Cincinnati,49,193,Miami (OH),14,fbs,fbs
401281942,2021,1,regular,2021-09-04T19:30:00.000Z,True,False,2390,Miami,13,333,Alabama,44,fbs,fbs
401282764,2021,1,regular,2021-09-04T19:30:00.000Z,False,False,120,Maryland,30,277,West Virginia,24,fbs,fbs
401337368,2021,1,regular,2021-09-04T20:00:00.000Z,False,False,2506,Presbyterian College,84,111610,St. Andrews,43,fcs,
401281949,2021,1,regular,2021-09-04T20:00:00.000Z,False,False,344,Mississippi State,35,2348,Louisiana Tech,34,fbs,fbs
401328028,2021,1,regular,2021-09-04T20:00:00.000Z,False,False,301,San Diego,17,13,Cal Poly,28,fcs,fcs
401328230,2021,1,regular,2021-09-04T20:00:00.000Z,False,False,2415,Morgan State,0,119,Towson,31,fcs,fcs
401281950,2021,1,regular,2021-09-04T20:00:00.000Z,False,False,142,Missouri,34,2117,Central Michigan,24,fbs,fbs
401310697,2021,1,regular,2021-09-04T20:00:00.000Z,False,False,2751,Wyoming,19,147,Montana State,16,fbs,fcs
401327924,2021,1,regular,2021-09-04T20:00:00.000Z,False,True,2207,Elizabeth City State,6,2220,Fayetteville State,47,ii,ii
401348514,2021,1,regular,2021-09-04T20:00:00.000Z,False,False,70,Idaho,68,2829,Simon Fraser,0,fcs,ii
401327914,2021,1,regular,2021-09-04T20:00:00.000Z,False,False,2169,Delaware State,32,2075,Bowie State,24,fcs,ii
401282612,2021,1,regular,2021-09-04T20:00:00.000Z,False,False,221,Pittsburgh,51,113,UMass,7,fbs,fbs
401287892,2021,1,regular,2021-09-04T20:30:00.000Z,False,False,251,Texas,38,309,Louisiana,18,fbs,fbs
401287887,2021,1,regular,2021-09-04T20:30:00.000Z,False,False,66,Iowa State,16,2460,Northern Iowa,10,fbs,fcs
401309842,2021,1,regular,2021-09-04T21:00:00.000Z,False,False,30,USC,30,23,San José State,7,fbs,fbs
401327953,2021,1,regular,2021-09-04T22:00:00.000Z,False,False,2339,Lincoln (PA),0,209,Lock Haven,20,ii,ii
401329085,2021,1,regular,2021-09-04T22:00:00.000Z,False,True,490,Benedict College,45,2019,Allen,12,ii,ii
401329092,2021,1,regular,2021-09-04T22:00:00.000Z,False,False,2940,Livingstone,10,2805,Clark Atlanta,13,ii,ii
401329190,2021,1,regular,2021-09-04T22:00:00.000Z,False,False,2134,Clarion,26,437,Lake Erie College,31,ii,ii
401332022,2021,1,regular,2021-09-04T22:00:00.000Z,False,False,2385,Mercyhurst,18,2017,Alderson-Broaddus,3,ii,ii
401309600,2021,1,regular,2021-09-04T22:00:00.000Z,False,False,290,Georgia Southern,30,2241,Gardner-Webb,25,fbs,fcs
401286294,2021,1,regular,2021-09-04T22:00:00.000Z,False,False,2335,Liberty,48,2097,Campbell,7,fbs,fcs
401328527,2021,1,regular,2021-09-04T22:00:00.000Z,False,False,111756,Indiana Wesleyan,28,2674,Valparaiso,10,,fcs
401328015,2021,1,regular,2021-09-04T22:00:00.000Z,False,False,2261,Hampton,42,2676,Virginia Union,28,fcs,ii
401327961,2021,1,regular,2021-09-04T22:00:00.000Z,False,False,330,Virginia State,7,2331,Lenoir-Rhyne,48,ii,ii
401332299,2021,1,regular,2021-09-04T22:00:00.000Z,False,False,2529,Sacred Heart,21,2083,Bucknell,0,fcs,fcs
401328210,2021,1,regular,2021-09-04T22:00:00.000Z,False,False,227,Rhode Island,45,2803,Bryant,21,fcs,fcs
401328192,2021,1,regular,2021-09-04T22:00:00.000Z,False,False,256,James Madison,68,2413,Morehead State,10,fcs,fcs
401327988,2021,1,regular,2021-09-04T22:00:00.000Z,False,False,2717,Western Carolina,28,2198,Eastern Kentucky,31,fcs,fcs
401357798,2021,1,regular,2021-09-04T22:00:00.000Z,False,False,56,Stetson,54,2683,Warner,14,fcs,
401328616,2021,1,regular,2021-09-04T22:00:00.000Z,False,False,2011,Alabama State,14,2396,Miles,13,fcs,ii
401329394,2021,1,regular,2021-09-04T23:00:00.000Z,False,True,196,Northeastern State,7,2214,Emporia State,38,ii,ii
401329707,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,2615,St. Xavier (IL),10,2292,Indianapolis,34,,ii
401300998,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,2567,SMU,56,2000,Abilene Christian,9,fbs,fcs
401287890,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,197,Oklahoma State,23,2623,Missouri State,16,fbs,fcs
401309602,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,2653,Troy,55,2582,Southern,3,fbs,fcs
401328144,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,2453,North Alabama,28,2545,Southeastern Louisiana,49,fcs,fcs
401328634,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,2029,Arkansas-Pine Bluff,34,2323,Lane,16,fcs,ii
401328022,2021,1,regular,2021-09-04T23:00:00.000Z,False,True,2617,Stephen F. Austin,20,2627,Tarleton State,10,fcs,fcs
401328323,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,2010,Alabama A&M,42,2569,South Carolina State,41,fcs,fcs
401329023,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,2001,Adams State,17,2703,Western New Mexico,35,ii,ii
401309598,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,2032,Arkansas State,40,2110,Central Arkansas,21,fbs,fcs
401329008,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,2822,North Greenville,37,2336,Limestone,16,ii,ii
401282173,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,2393,Middle Tennessee,50,2405,Monmouth,15,fbs,fcs
401328977,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,129,Saginaw Valley,13,2658,Texas A&M-Kingsville,9,ii,ii
401328944,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,2673,Valdosta State,53,2542,Savannah State,7,ii,ii
401328345,2021,1,regular,2021-09-04T23:00:00.000Z,False,True,2264,Harding,28,2191,East Central,0,ii,ii
401287886,2021,1,regular,2021-09-04T23:00:00.000Z,True,False,248,Houston,21,2641,Texas Tech,38,fbs,fbs
401282819,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,2509,Purdue,30,204,Oregon State,21,fbs,fbs
401309543,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,2649,Toledo,49,2450,Norfolk State,10,fbs,fcs
401281951,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,2579,South Carolina,46,2197,Eastern Illinois,0,fbs,fcs
401281944,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,2,Auburn,60,2006,Akron,10,fbs,fbs
401287893,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,326,Texas State,20,239,Baylor,29,fbs,fbs
401300997,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,235,Memphis,42,2447,Nicholls,17,fbs,fcs
401329000,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,2695,West Alabama,48,60,Morehouse,7,ii,ii
401282611,2021,1,regular,2021-09-04T23:00:00.000Z,False,False,195,Ohio,9,183,Syracuse,29,fbs,fbs
401282613,2021,1,regular,2021-09-04T23:30:00.000Z,False,False,258,Virginia,43,2729,William & Mary,0,fbs,fcs
401282175,2021,1,regular,2021-09-04T23:30:00.000Z,False,False,249,North Texas,44,2466,Northwestern State,14,fbs,fcs
401281945,2021,1,regular,2021-09-04T23:30:00.000Z,False,False,57,Florida,35,2226,Florida Atlantic,14,fbs,fbs
401281946,2021,1,regular,2021-09-04T23:30:00.000Z,True,False,228,Clemson,3,61,Georgia,10,fbs,fbs
401328327,2021,1,regular,2021-09-04T23:30:00.000Z,False,False,2287,Illinois State,49,2086,Butler,7,fcs,fcs
401282610,2021,1,regular,2021-09-04T23:30:00.000Z,False,False,59,Georgia Tech,21,2459,Northern Illinois,22,fbs,fbs
401282179,2021,1,regular,2021-09-04T23:30:00.000Z,False,False,356,Illinois,30,2636,UT San Antonio,37,fbs,fbs
401282177,2021,1,regular,2021-09-05T00:00:00.000Z,False,False,6,South Alabama,31,2572,Southern Mississippi,7,fbs,fbs
401282053,2021,1,regular,2021-09-05T00:00:00.000Z,False,False,245,Texas A&M,41,2309,Kent State,10,fbs,fbs
401282054,2021,1,regular,2021-09-05T00:00:00.000Z,False,False,238,Vanderbilt,3,2193,East Tennessee State,23,fbs,fcs
401309839,2021,1,regular,2021-09-05T00:00:00.000Z,False,False,264,Washington,7,149,Montana,13,fbs,fcs
401287891,2021,1,regular,2021-09-05T00:00:00.000Z,False,False,2628,TCU,45,2184,Duquesne,3,fbs,fcs
401328678,2021,1,regular,2021-09-05T00:00:00.000Z,False,True,2640,Texas Southern,17,2504,Prairie View,40,fcs,fcs
401281948,2021,1,regular,2021-09-05T00:30:00.000Z,False,False,26,UCLA,38,99,LSU,27,fbs,fbs
401327977,2021,1,regular,2021-09-05T01:00:00.000Z,False,False,3101,Utah Tech,7,16,Sacramento State,19,fcs,fcs
401282178,2021,1,regular,2021-09-05T01:00:00.000Z,False,False,2638,UTEP,38,2065,Bethune-Cookman,28,fbs,fcs
401309841,2021,1,regular,2021-09-05T02:30:00.000Z,True,False,12,Arizona,16,252,BYU,24,fbs,fbs
401310699,2021,1,regular,2021-09-05T02:30:00.000Z,False,False,21,San Diego State,28,166,New Mexico State,10,fbs,fbs
401309837,2021,1,regular,2021-09-05T02:30:00.000Z,False,False,25,California,17,2440,Nevada,22,fbs,fbs
401309840,2021,1,regular,2021-09-05T03:00:00.000Z,False,False,265,Washington State,23,328,Utah State,26,fbs,fbs
401310698,2021,1,regular,2021-09-05T03:59:00.000Z,False,False,62,Hawai'i,49,2502,Portland State,35,fbs,fcs
401328657,2021,1,regular,2021-09-05T19:00:00.000Z,False,True,50,Florida A&M,6,2296,Jackson State,7,fcs,fcs
401328426,2021,1,regular,2021-09-05T20:00:00.000Z,False,False,2755,Grambling,16,2634,Tennessee State,10,fcs,fcs
401329118,2021,1,regular,2021-09-05T23:00:00.000Z,False,True,2657,Tuskegee,0,2232,Fort Valley State,30,ii,ii
401282614,2021,1,regular,2021-09-05T23:30:00.000Z,False,True,52,Florida State,38,87,Notre Dame,41,fbs,fbs
401282055,2021,1,regular,2021-09-07T00:00:00.000Z,True,False,145,Ole Miss,43,97,Louisville,24,fbs,fbs
401329341,2021,2,regular,2021-09-09T23:00:00.000Z,False,True,2687,Washburn,29,2118,Central Missouri State,10,ii,ii
401329412,2021,2,regular,2021-09-09T23:00:00.000Z,False,True,112335,Wheeling Jesuit,15,587,Notre Dame College,31,ii,ii
401329652,2021,2,regular,2021-09-09T23:00:00.000Z,False,False,2369,Mars Hill,50,2355,Virginia Lynchburg,14,ii,
401341940,2021,2,regular,2021-09-09T23:00:00.000Z,False,True,2128,Charleston (WV),27,2986,Fairmont State,6,ii,ii
401329384,2021,2,regular,2021-09-09T23:00:00.000Z,False,True,2249,Glenville State,17,2148,Concord,10,ii,ii
401329086,2021,2,regular,2021-09-09T23:30:00.000Z,False,False,490,Benedict College,44,2206,Edward Waters,3,ii,ii
401329405,2021,2,regular,2021-09-10T00:00:00.000Z,False,True,137,Missouri Western,38,2231,Fort Hays State,31,ii,ii
401347693,2021,2,regular,2021-09-10T23:00:00.000Z,False,True,2487,Pace,33,2022,American International,40,ii,ii
401287896,2021,2,regular,2021-09-10T23:30:00.000Z,False,False,324,Coastal Carolina,49,2305,Kansas,22,fbs,fbs
401282616,2021,2,regular,2021-09-11T00:00:00.000Z,False,False,150,Duke,45,2448,North Carolina A&T,17,fbs,fcs
401282191,2021,2,regular,2021-09-11T01:30:00.000Z,False,False,68,Boise State,54,2638,UTEP,13,fbs,fbs
401310701,2021,2,regular,2021-09-11T02:20:00.000Z,False,False,328,Utah State,48,155,North Dakota,24,fbs,fcs
