id,season,week,season_type,start_date,neutral_site,conference_game,home_id,home_team,home_points,away_id,away_team,away_points,home_level,away_level
401913104,2026,1,regular,2026-08-29 23:00:00+00:00,False,False,2916,Incarnate Word,76.0,2824,Oklahoma Panhandle,14.0,fcs,
401868948,2026,1,regular,2026-08-29 23:00:00+00:00,False,False,50,Florida A&M,20.0,2013,Albany State,7.0,fcs,ii
401868149,2026,1,regular,2026-08-29 23:00:00+00:00,True,False,2453,North Alabama,22.0,2535,Samford,10.0,fcs,fcs
401874042,2026,1,regular,2026-08-29 23:00:00+00:00,False,False,2382,Mercer,23.0,2837,East Texas A&M,15.0,fcs,fcs
401867977,2026,1,regular,2026-08-29 23:00:00+00:00,False,False,2640,Texas Southern,42.0,2428,North Carolina Central,30.0,fcs,fcs
401867935,2026,1,regular,2026-08-29 23:30:00+00:00,True,False,47,Howard,31.0,2010,Alabama A&M,24.0,fcs,fcs
401868245,2026,1,regular,2026-08-30 00:00:00+00:00,False,False,292,UT Rio Grande Valley,44.0,110243,UT Permian Basin,0.0,fcs,ii
401907334,2026,1,regular,2026-08-30 00:00:00+00:00,False,False,2834,Sul Ross State,20.0,630,Wayland Baptist,34.0,ii,
401907308,2026,1,regular,2026-08-30 00:00:00+00:00,False,False,2658,Texas A&M-Kingsville,3.0,138,Northwest Missouri State,48.0,ii,ii
401907324,2026,1,regular,2026-08-30 00:00:00+00:00,False,False,2064,Bethel University Tennessee,16.0,2323,Lane College,3.0,,ii
401868194,2026,1,regular,2026-08-30 00:30:00+00:00,False,False,2634,Tennessee State,24.0,2296,Jackson State,26.0,fcs,fcs
401868235,2026,1,regular,2026-08-30 01:00:00+00:00,False,False,2627,Tarleton State,49.0,2504,Prairie View A&M,30.0,fcs,fcs
401868110,2026,1,regular,2026-08-30 01:00:00+00:00,False,True,149,Montana,28.0,253,Southern Utah,21.0,fcs,fcs
401862693,2026,1,regular,2026-08-30 02:00:00+00:00,False,False,2439,UNLV,21.0,235,Memphis,27.0,fbs,fbs
401868118,2026,1,regular,2026-08-30 02:00:00+00:00,False,True,3101,Utah Tech,0.0,147,Montana State,54.0,fcs,fcs
401906596,2026,1,regular,2026-08-31 00:00:00+00:00,True,False,2657,Tuskegee,17.0,2695,West Alabama,27.0,ii,ii
401908891,2026,1,regular,2026-09-03 21:00:00+00:00,False,False,2818,Montclair State,24.0,2383,Merchant Marine,41.0,iii,iii
401906880,2026,1,regular,2026-09-03 22:00:00+00:00,False,False,131,Wayne State (MI),0.0,2886,Northwood,52.0,ii,ii
401907412,2026,1,regular,2026-09-03 22:00:00+00:00,False,False,2105,Carson Newman,44.0,134000,Thomas,0.0,ii,
401907516,2026,1,regular,2026-09-03 22:00:00+00:00,False,False,2858,California (PA),49.0,2128,Charleston (WV),24.0,ii,ii
401907484,2026,1,regular,2026-09-03 22:00:00+00:00,False,False,2038,Assumption,35.0,2315,Kutztown,56.0,ii,ii
401858423,2026,1,regular,2026-09-03 22:00:00+00:00,False,False,164,Rutgers,21.0,113,Massachusetts,37.0,fbs,fbs
401868269,2026,1,regular,2026-09-03 22:00:00+00:00,False,False,2413,Morehead State,75.0,3077,Kentucky Christian,24.0,fcs,
401907526,2026,1,regular,2026-09-03 22:00:00+00:00,False,False,2134,Clarion,52.0,455,West Virginia Wesleyan,14.0,ii,ii
401907610,2026,1,regular,2026-09-03 22:00:00+00:00,False,False,2249,Glenville State,24.0,210,Millersville,21.0,ii,ii
401907838,2026,1,regular,2026-09-03 22:00:00+00:00,False,False,354,Olivet,39.0,74,Millikin,19.0,iii,iii
401907493,2026,1,regular,2026-09-03 22:00:00+00:00,False,False,2986,Fairmont State,13.0,2071,Bloomsburg,35.0,ii,ii
401907677,2026,1,regular,2026-09-03 23:00:00+00:00,False,True,2817,Minnesota St Moorhead,48.0,3066,Concordia St. Paul,30.0,ii,ii
401866409,2026,1,regular,2026-09-03 23:00:00+00:00,False,False,2084,Buffalo,21.0,399,UAlbany,17.0,fbs,fcs
401908789,2026,1,regular,2026-09-03 23:00:00+00:00,False,False,317,Marietta,34.0,2849,Westminster (PA),24.0,iii,iii
401907995,2026,1,regular,2026-09-03 23:00:00+00:00,False,False,2723,Wisconsin River Falls,73.0,2896,Southern Virginia,7.0,iii,iii
401864424,2026,1,regular,2026-09-03 23:00:00+00:00,False,False,48,Delaware,42.0,2771,Merrimack,7.0,fbs,fcs
401907003,2026,1,regular,2026-09-03 23:00:00+00:00,False,False,125,Grand Valley State,56.0,2704,West Texas,14.0,ii,ii
401908201,2026,1,regular,2026-09-03 23:00:00+00:00,False,False,247,King's,0.0,398,Wilkes,7.0,iii,iii
401907871,2026,1,regular,2026-09-03 23:00:00+00:00,False,False,2781,Brockport,68.0,2085,Buffalo State,0.0,iii,iii
401906877,2026,1,regular,2026-09-03 23:00:00+00:00,False,False,308,Ashland,24.0,2291,IU Pennsylvania,34.0,ii,ii
401866622,2026,1,regular,2026-09-03 23:00:00+00:00,False,False,2619,Stony Brook,36.0,2815,Lindenwood,32.0,fcs,fcs
401856767,2026,1,regular,2026-09-03 23:00:00+00:00,False,False,2116,UCF,73.0,2065,Bethune-Cookman,6.0,fbs,fcs
401907697,2026,1,regular,2026-09-03 23:00:00+00:00,False,True,425,Northern State,31.0,2851,Winona State,16.0,ii,ii
401858204,2026,1,regular,2026-09-03 23:00:00+00:00,False,False,154,Wake Forest,38.0,2006,Akron,16.0,fbs,fbs
401907666,2026,1,regular,2026-09-03 23:00:00+00:00,False,False,2651,Trine,48.0,80,Chicago,34.0,iii,iii
401908216,2026,1,regular,2026-09-03 23:00:00+00:00,False,False,2980,Ohio Wesleyan,68.0,2074,Bluffton,9.0,iii,iii
401907727,2026,1,regular,2026-09-03 23:00:00+00:00,False,True,568,Minot State,28.0,2844,Wayne State (NE),35.0,ii,ii
401906603,2026,1,regular,2026-09-03 23:00:00+00:00,False,False,2673,Valdosta State,59.0,2683,Warner,10.0,ii,
401867889,2026,1,regular,2026-09-03 23:00:00+00:00,False,False,2535,Samford,18.0,79,Southern Illinois,22.0,fcs,fcs
401864425,2026,1,regular,2026-09-03 23:00:00+00:00,False,False,338,Kennesaw State,47.0,2698,West Georgia,0.0,fbs,fcs
401906553,2026,1,regular,2026-09-03 23:00:00+00:00,False,True,200,Southern Nazarene,21.0,2271,Henderson State,57.0,ii,ii
401906545,2026,1,regular,2026-09-03 23:00:00+00:00,False,True,2264,Harding,76.0,2823,Northwestern (OK),0.0,ii,ii
401908854,2026,1,regular,2026-09-03 23:00:00+00:00,False,False,2748,Wooster,19.0,2733,Wilmington (OH),22.0,iii,iii
401906649,2026,1,regular,2026-09-03 23:00:00+00:00,False,False,2205,Edinboro,38.0,2477,Ohio Dominican,36.0,ii,ii
401908346,2026,1,regular,2026-09-03 23:00:00+00:00,False,False,246,Juniata,7.0,2248,Gettysburg,24.0,iii,iii
401907644,2026,1,regular,2026-09-03 23:00:00+00:00,False,True,134,Minnesota Duluth,30.0,2043,Augustana (SD),23.0,ii,ii
401906526,2026,1,regular,2026-09-03 23:00:00+00:00,False,True,2028,Arkansas Monticello,12.0,199,Southeastern Oklahoma State,21.0,ii,ii
401907145,2026,1,regular,2026-09-04 00:00:00+00:00,False,False,2231,Fort Hays,17.0,2570,CSU Pueblo,35.0,ii,ii
401906536,2026,1,regular,2026-09-04 00:00:00+00:00,False,True,2888,Ouachita Baptist,17.0,2191,East Central,27.0,ii,ii
401907162,2026,1,regular,2026-09-04 00:00:00+00:00,False,False,2714,Western Colorado,23.0,2025,Angelo State,21.0,ii,ii
401908386,2026,1,regular,2026-09-04 00:00:00+00:00,False,False,2398,Millsaps,36.0,2056,Belhaven,20.0,iii,iii
401906566,2026,1,regular,2026-09-04 00:00:00+00:00,False,True,319,Oklahoma Baptist,38.0,2568,Southern Arkansas,20.0,ii,ii
401906515,2026,1,regular,2026-09-04 00:00:00+00:00,False,True,2033,Arkansas Tech,26.0,2927,Southwestern Oklahoma State,20.0,ii,ii
401907121,2026,1,regular,2026-09-04 00:00:00+00:00,False,False,2123,Chadron State,24.0,2438,Nebraska Kearney,21.0,ii,ii
401873393,2026,1,regular,2026-09-04 00:00:00+00:00,False,False,266,Beloit,14.0,2524,Rockford,12.0,iii,iii
401856663,2026,1,regular,2026-09-04 00:00:00+00:00,False,False,142,Missouri,54.0,2029,Arkansas-Pine Bluff,14.0,fbs,fcs
401858422,2026,1,regular,2026-09-04 00:00:00+00:00,False,False,135,Minnesota,59.0,2197,Eastern Illinois,7.0,fbs,fcs
401856776,2026,1,regular,2026-09-04 00:00:00+00:00,False,False,59,Georgia Tech,13.0,38,Colorado,14.0,fbs,fbs
401907156,2026,1,regular,2026-09-04 00:00:00+00:00,False,False,2703,Western New Mexico,32.0,2424,New Mexico Highlands,55.0,ii,ii
401907337,2026,1,regular,2026-09-04 00:00:00+00:00,False,True,2118,Central Missouri,49.0,137,Missouri Western,10.0,ii,ii
401858424,2026,1,regular,2026-09-04 01:00:00+00:00,False,False,356,Illinois,42.0,5,UAB,23.0,fbs,fbs
401856768,2026,1,regular,2026-09-04 01:00:00+00:00,False,False,254,Utah,66.0,70,Idaho,14.0,fbs,fcs
401907008,2026,1,regular,2026-09-04 22:00:00+00:00,False,False,2222,Ferris State,38.0,2060,Bentley,3.0,ii,ii
401908094,2026,1,regular,2026-09-04 22:00:00+00:00,False,False,291,Methodist,3.0,2828,Shenandoah,30.0,iii,iii
401908162,2026,1,regular,2026-09-04 22:00:00+00:00,False,False,2015,Albright,44.0,417,Gallaudet,7.0,iii,iii
401908318,2026,1,regular,2026-09-04 22:00:00+00:00,False,False,2827,Rowan,14.0,2371,Mary Hardin Baylor,35.0,iii,iii
401908331,2026,1,regular,2026-09-04 22:00:00+00:00,False,False,2175,Dickinson,27.0,2516,Randolph Macon,14.0,iii,iii
401908537,2026,1,regular,2026-09-04 22:00:00+00:00,False,False,2884,Nichols,7.0,109,MIT,35.0,iii,iii
401864495,2026,1,regular,2026-09-04 22:30:00+00:00,False,False,2199,Eastern Michigan,21.0,23,San José State,27.0,fbs,fbs
401906610,2026,1,regular,2026-09-04 22:30:00+00:00,False,False,122774,Keystone,25.0,111674,Alvernia,21.0,iii,iii
401907862,2026,1,regular,2026-09-04 23:00:00+00:00,False,False,174,Hobart,24.0,365,Alfred,17.0,iii,iii
401868262,2026,1,regular,2026-09-04 23:00:00+00:00,False,False,2368,Marist,27.0,112334,Franklin Pierce,18.0,fcs,ii
401907537,2026,1,regular,2026-09-04 23:00:00+00:00,False,False,2487,Pace,26.0,2188,East Stroudsburg,37.0,ii,ii
401858435,2026,1,regular,2026-09-04 23:00:00+00:00,False,False,2509,Purdue,44.0,282,Indiana State,19.0,fbs,fcs
401866623,2026,1,regular,2026-09-04 23:00:00+00:00,False,False,2247,Georgia State,59.0,2448,North Carolina A&T,10.0,fbs,fcs
401908309,2026,1,regular,2026-09-04 23:00:00+00:00,False,False,471,Stevenson,17.0,2079,Bridgewater,0.0,iii,iii
401907736,2026,1,regular,2026-09-04 23:00:00+00:00,False,False,184,Rochester (NY),20.0,2963,Case Western Reserve,38.0,iii,iii
401908690,2026,1,regular,2026-09-04 23:00:00+00:00,False,False,2467,Norwich,10.0,2779,St. Lawrence,18.0,iii,iii
401908606,2026,1,regular,2026-09-04 23:00:00+00:00,False,False,379,UMass Dartmouth,13.0,2776,Salve Regina,21.0,iii,iii
401907966,2026,1,regular,2026-09-04 23:00:00+00:00,False,False,2969,Misericordia,42.0,173,Hartwick,14.0,iii,iii
401908517,2026,1,regular,2026-09-04 23:00:00+00:00,False,False,81,Springfield,42.0,2702,Western New England,28.0,iii,iii
401908263,2026,1,regular,2026-09-04 23:00:00+00:00,False,False,2234,Franklin & Marshall,31.0,388,Lebanon Valley,7.0,iii,iii
401908181,2026,1,regular,2026-09-04 23:00:00+00:00,False,False,2667,Ursinus,17.0,2808,Delaware Valley,14.0,iii,iii
401908359,2026,1,regular,2026-09-04 23:30:00+00:00,False,False,2700,McDaniel,13.0,2108,Catholic,7.0,iii,iii
401856664,2026,1,regular,2026-09-05 00:00:00+00:00,False,False,201,Oklahoma,51.0,2638,UTEP,0.0,fbs,fbs
